#PPI	ID_b	Sym_b	LocID_b	ID_p	Sym_p	LocID_p	Y2H	Exp	Hs	Dm	Ce	Sc	GO	Qcount
1686	1707	Supt5h	20924	1342	PPIA	5478	LacZ4	Bdg:pos		GIOT:13|GIOT:31				2
1687	1707	Supt5h	20924	1358	Ppp2r2d	52432	LacZ4	Bdg:pos		GIOT:13|GIOT:31				2
1688	1712	SYN1	6853	812	HTATIP	10524	LacZ4		HPRD:22|HPRD:13|HPRD:31					2
1689	1712	SYN1	6853	1712	SYN1	6853	LacZ4						GO:0008021|GO:0007269	2
1690	1712	SYN1	6853	1872	VIM	7431	LacZ4		HPRD:13|HPRD:31					2
1691	1716	TAC1	6863	145	BAT3	7917	LacZ4		HPRD:31					2
1692	1717	TAC3	6866	554	FEZ1	9638	LacZ4		Y2H:40					2
1693	1717	TAC3	6866	670	GASP	9737	LacZ4		Y2H:40					2
1694	1717	TAC3	6866	833	IKBKAP	8518	LacZ4		HPRD:31|Y2H:40					2
1695	1717	TAC3	6866	1409	PTN	5764	LacZ4		Y2H:40					2
1696	1717	TAC3	6866	1845	UBR1	197131	LacZ4		Y2H:40					2
1697	1721	TADA3L	10474	794	HSPA8	3312	SD4		HPRD:22|HPRD:13|HPRD:31	GIOT:22				2
1698	1721	TADA3L	10474	1471	RFX1	5989	SD4		HPRD:13|Y2H:40				GO:0006355	2
1699	1730	TBC1D17	79735	725	GTF3C1	2975	LacZ4		Y2H:30					2
1700	1735	TBRG4	9238	1409	PTN	5764	LacZ4						GO:0000074|GO:0008284	2
1701	1736	TCEA2	6919	1037	MARK3	4140	LacZ4	Bdg:pos	HPRD:31					2
1702	1736	TCEA2	6919	1086	MGC8407	79012	LacZ4				WI5:12			2
1703	1742	TDGF1	6997	51	ANG	283	LacZ4		Y2H:40					2
1704	1742	TDGF1	6997	322	COPS6	10980	LacZ4		Y2H:40					2
1705	1742	TDGF1	6997	677	GDF9	2661	LacZ4		HPRD:13|Y2H:40					2
1706	1742	TDGF1	6997	1476	RIF1	55791	LacZ4		Y2H:40					2
1707	1743	TERF1	7013	1567	SDCCAG16	10813	LacZ4		Y2H:40					2
1708	1743	TERF1	7013	1756	TINF2	26277	LacZ4	PMID:15316005					GO:0000781|GO:0007004	2
1709	1747	TFCP2	7024	231	CASP8	841	SD4		HPRD:13	GIOT:31				2
1710	1748	TFG	10342	174	C14orf1	11161	LacZ4		Y2H:40					2
1711	1748	TFG	10342	670	GASP	9737	LacZ4		Y2H:40					2
1712	1748	TFG	10342	672	GBP2	2634	LacZ4		Y2H:40					2
1713	1749	TGIF	7050	1476	RIF1	55791	LacZ4		HPRD:22|Y2H:40					2
1714	1750	TH1L	51497	431	DNAJA1	3301	SD4		Y2H:40	GIOT:13				2
1715	1750	TH1L	51497	720	GSTM4	2948	LacZ4	Memb:pos	HPRD:31					2
1716	1750	TH1L	51497	743	HDAC11	79885	LacZ4						GO:0006355	2
1717	1752	THAP8	199745	1580	SETDB1	9869	LacZ4		HPRD:31|Y2H:40					2
1718	1758	TK1	7083	677	GDF9	2661	LacZ4		HPRD:31|Y2H:40					2
1719	1758	TK1	7083	1053	MDS025	60492	LacZ4		Y2H:40					2
1720	1758	TK1	7083	1415	PTPRK	5796	LacZ4		Y2H:40					2
1721	1761	TM4SF1	4071	1819	TUBA1	22142	LacZ4			GIOT:22				2
1722	1763	TM4SF6	7105	1476	RIF1	55791	LacZ4		Y2H:40					2
1723	1768	Tmsb4x	19241	71	APLP1	333	LacZ4		Y2H:40					2
1724	1768	Tmsb4x	19241	1063	MGC15730	84966	LacZ4		HPRD:31|Y2H:40					2
1725	1770	TNFRSF10C	8794	1904	ZHX1	11244	LacZ4					MIPS:31		2
1726	1771	TNFRSF14	8764	286	CHD3	1107	LacZ4		HPRD:22|HPRD:13|Y2H:40					2
1727	1771	TNFRSF14	8764	1872	VIM	7431	LacZ4		HPRD:22|HPRD:13|Y2H:40					2
1728	1772	TNFRSF6	355	1476	RIF1	55791	LacZ4		HPRD:22|HPRD:31|Y2H:40					2
1729	1773	TNFSF10	8743	408	DKFZP564O0523	84060	LacZ4		Y2H:40					2
1730	1778	TNRC4	11189	566	FLJ10159	55084	LacZ4			GIOT:22				2
1731	1782	TOE1	114034	1532	RPS3A	6189	SD4				WI5:22	MIPS:31		2
1732	1781	TOE1	114034	1596	SH3GL3	6457	LacZ4				WI5:31			2
1733	1783	TOLLIP	54472	1580	SETDB1	9869	LacZ4		Y2H:40					2
1734	1783	TOLLIP	54472	1904	ZHX1	11244	LacZ4		Y2H:40					2
1735	1783	TOLLIP	54472	1907	ZNF145	7704	LacZ4		Y2H:40					2
1736	1786	TOPK	55872	897	KIAA1377	57562	SD4		Y2H:40	GIOT:22|GIOT:31				2
1737	1791	TP53BP2	7159	1107	MRPL20	55052	SD4		Y2H:40	GIOT:22				2
1738	1793	TPD52L1	7164	208	C7orf36	57002	SD4		HPRD:31	GIOT:31				2
1739	1793	TPD52L1	7164	492	EIF3S1	8669	SD4		HPRD:22|Y2H:40	GIOT:31				2
1740	1794	TPI1	7167	1580	SETDB1	9869	LacZ4		Y2H:40					2
1741	1797	TRBV2	28620	1063	MGC15730	84966	LacZ4		Y2H:40					2
1742	1797	TRBV2	28620	1476	RIF1	55791	LacZ4		Y2H:40					2
1743	1797	TRBV2	28620	1580	SETDB1	9869	LacZ4		Y2H:40					2
1744	1800	TRIM28	10155	1662	SPG7	6687	LacZ4		HPRD:31|Y2H:40					2
1745	1800	TRIM28	10155	1872	VIM	7431	LacZ4		HPRD:22|HPRD:31|Y2H:40					2
1746	1805	TRIP13	9319	341	CRMP1	1400	LacZ4				WI5:22			2
1747	1805	TRIP13	9319	1805	TRIP13	9319	LacZ4						GO:0017111|GO:0006366	2
1747	1805	TRIP13	9319	1806	TRIP13	9319	LacZ4						GO:0017111|GO:0006366	2
1748	1808	TSC22	8848	71	APLP1	333	LacZ4		Y2H:40					2
1749	1808	TSC22	8848	1026	MAP3K12	7786	SD4		Y2H:30		WI5:13			2
1750	1808	TSC22	8848	1809	TSC22	8848	LacZ4						GO:0006355|GO:0006366	2
1750	1809	TSC22	8848	1809	TSC22	8848	LacZ4	Bdg:pos					GO:0006355|GO:0006366	2
1751	1812	TTR	7276	554	FEZ1	9638	LacZ4		Y2H:40					2
1752	1824	TUBB	7280	1475	RIC-8	60626	SD4			GIOT:22	WI5:31			2
1753	1825	TUBB4	10381	87	ARHGEF7	8874	SD4			GIOT:22	WI5:31			2
1754	1825	TUBB4	10381	661	GABARAP	11337	SD4		HPRD:22|Y2H:40			MIPS:12|MIPS:21|MIPS:22|MIPS:13		2
1755	1825	TUBB4	10381	1085	MGC7036	196383	LacZ4		Y2H:30					2
1756	1829	U5-116KD	9343	94	ARPC3	10094	LacZ4			GIOT:31				2
1757	1831	UBC	7316	1848	UCHL1	7345	LacZ4	Memb:neg		GIOT:12|GIOT:22				2
1758	1834	UBE1C	9039	286	CHD3	1107	LacZ4						GO:0006512	2
1759	1843	UBE2V2	7336	1476	RIF1	55791	LacZ4		Y2H:30|Y2H:40					2
1760	1849	UCK1	83549	1849	UCK1	83549	SD4					MIPS:11	GO:0004849	2
1761	1851	ULK2	9706	1150	NASP	4678	LacZ4		Y2H:30					2
1762	1860	USP13	8975	1138	MYO15A	51168	LacZ4		HPRD:31|Y2H:40					2
1763	1874	VIM	7431	1870	VIM	7431	LacZ4	PMID:8923210					GO:0005882	2
1763	1874	VIM	7431	1874	VIM	7431	LacZ4	PMID:8923210					GO:0005882	2
1763	1874	VIM	7431	1873	VIM	7431	LacZ4	Memb:pos|PMID:8923210					GO:0005882	2
1764	1885	WDR33	55339	1144	MYST2	11143	LacZ4		Y2H:40					2
1765	1885	WDR33	55339	1271	PFN2	5217	LacZ4		Y2H:40					2
1766	1885	WDR33	55339	1567	SDCCAG16	10813	LacZ4		HPRD:31|Y2H:40					2
1767	1885	WDR33	55339	1596	SH3GL3	6457	LacZ4		HPRD:22|Y2H:40					2
1768	1885	WDR33	55339	1904	ZHX1	11244	LacZ4		Y2H:40					2
1769	1885	WDR33	55339	1907	ZNF145	7704	SD4		Y2H:40					2
1769	1885	WDR33	55339	1908	ZNF145	7704	LacZ4		Y2H:40					2
1770	1892	XRCC4	7518	286	CHD3	1107	LacZ4	Bdg:pos	Y2H:40					2
1771	1892	XRCC4	7518	1872	VIM	7431	LacZ4	Memb:neg	Y2H:40					2
1772	1892	XRCC4	7518	1892	XRCC4	7518	LacZ4						GO:0006302	2
1773	1898	ZCCHC10	54819	466	EEF1A1	1915	SD4		HPRD:31|Y2H:40	GIOT:22|GIOT:13|GIOT:31				2
1774	1898	ZCCHC10	54819	1000	LUC7L2	51631	SD4		HPRD:31|Y2H:40	GIOT:22				2
1775	1898	ZCCHC10	54819	1788	TP53	7157	SD4		HPRD:21|HPRD:22|HPRD:31|Y2H:40	GIOT:22|GIOT:31				2
1776	1900	ZFHX1B	9839	322	COPS6	10980	LacZ4		HPRD:22					2
1777	1909	ZNF20	7568	729	HAP1	9001	LacZ4		HPRD:22					2
1778	1924	ZNF7	7553	1719	TADA3L	10474	SD4			GIOT:22			GO:0006355	2
1779	1	101F6	11068	1853	UNC119	9094	LacZ4							1
1780	4	24432	65057	658	G22P1	2547	LacZ4							1
1781	5	3110032G18Rik	73121	549	FBXW7	55294	SD4		Y2H:40					1
1782	5	3110032G18Rik	73121	552	FDFT1	2222	SD4		Y2H:40					1
1783	8	AB026190	27252	342	CRMP1	1400	SD4		Y2H:40					1
1784	8	AB026190	27252	1292	PIN1	5300	SD4		Y2H:40					1
1785	15	ABCF3	55324	18	ACINUS	22985	SD4						GO:0016887	1
1786	15	ABCF3	55324	435	DNALI1	7802	SD4				WI5:31			1
1787	15	ABCF3	55324	610	FLJ20625	55004	SD4		Y2H:40					1
1788	15	ABCF3	55324	1781	TOE1	114034	SD4				WI5:31			1
1789	16	ACACA	31	291	CHGB	1114	LacZ4							1
1790	20	ACP1	52	1107	MRPL20	55052	SD4		Y2H:40					1
1791	20	ACP1	52	1780	TOCA1	54874	SD4		Y2H:40					1
1792	22	ACP5	54	196	C2orf18	54978	LacZ4							1
1793	23	ACP6	51205	196	C2orf18	54978	LacZ4							1
1794	23	ACP6	51205	700	GNG7	2788	LacZ4							1
1795	33	ADAM11	4185	1688	STC2	8614	LacZ4	Memb:neg						1
1796	34	ADH5	128	286	CHD3	1107	LacZ4							1
1797	37	AES	166	284	CGI-125	51003	SD4						GO:0006355	1
1798	37	AES	166	1596	SH3GL3	6457	LacZ4							1
1799	43	AKR1C3	8644	581	FLJ11011	55284	SD4		Y2H:40					1
1800	46	ALDH2	217	1853	UNC119	9094	SD4		HPRD:21|HPRD:22|HPRD:31|Y2H:40					1
1801	49	ALEX3	51566	311	CLTC	1213	SD4		Y2H:40					1
1802	49	ALEX3	51566	840	IMMT	10989	SD4		Y2H:40					1
1803	50	ANAPC5	51433	1907	ZNF145	7704	LacZ4							1
1804	58	ANXA5	308	552	FDFT1	2222	LacZ4							1
1805	59	ANXA6	309	784	HRPT2	79577	LacZ4							1
1806	63	AOF2	23028	841	IMMT	10989	SD4	Bdg:pos	Y2H:30|Y2H:40					1
1807	63	AOF2	23028	1053	MDS025	60492	SD4		Y2H:40					1
1808	63	AOF2	23028	1853	UNC119	9094	SD4		Y2H:40					1
1809	74	APOBEC3G	60489	1409	PTN	5764	LacZ4							1
1810	79	ARF1	375	198	C4orf14	84273	SD4			GIOT:13				1
1811	81	ARF4L	379	431	DNAJA1	3301	SD4	Memb:pos	Y2H:40					1
1812	81	ARF4L	379	506	EML4	27436	LacZ4	Memb:pos						1
1813	81	ARF4L	379	1033	MAPK8IP3	23162	LacZ4	Memb:neg						1
1814	81	ARF4L	379	1154	NDRG1	10397	SD4			GIOT:13				1
1815	81	ARF4L	379	1273	PGAM1	5223	LacZ4							1
1816	81	ARF4L	379	1369	PRKCSH	5589	LacZ4							1
1817	83	ARFRP2	54622	716	GRIPAP1	56850	LacZ4							1
1818	85	ARHGDIA	396	138	BAF53A	86	SD4		HPRD:13					1
1819	85	ARHGDIA	396	268	CDKN1B	1027	SD4		HPRD:22					1
1820	85	ARHGDIA	396	1168	NEDD4L	23327	SD4					MIPS:22|MIPS:13		1
1821	86	ARHGDIA	396	1596	SH3GL3	6457	LacZ4							1
1822	89	ARIH2	10425	506	EML4	27436	LacZ4							1
1823	89	ARIH2	10425	801	HSPC049	29062	LacZ4							1
1824	89	ARIH2	10425	872	KCNQ2	3785	LacZ4							1
1825	89	ARIH2	10425	950	LOC147791	147791	LacZ4							1
1826	89	ARIH2	10425	1588	SGCE	8910	LacZ4							1
1827	94	ARPC3	10094	278	CENTD2	116985	SD4			GIOT:22				1
1828	94	ARPC3	10094	783	HRMT1L2	3276	SD4			GIOT:13				1
1829	97	ARR3	407	226	CAPNS1	826	LacZ4							1
1830	97	ARR3	407	1480	RNASE6	6039	LacZ4							1
1831	98	ARRB2	409	1634	SMARCC2	6601	SD4		HPRD:13|Y2H:40					1
1832	99	ARS2	51593	959	LOC222019	222019	SD4		Y2H:40					1
1833	100	ARSE	415	325	COQ6	51004	LacZ4							1
1834	100	ARSE	415	562	FLJ00277		LacZ4							1
1835	100	ARSE	415	1153	NDN	4692	LacZ4							1
1836	103	ASC1p100	84164	285	CGI-32	51076	LacZ4							1
1837	103	ASC1p100	84164	300	CKAP4	10970	LacZ4							1
1838	103	ASC1p100	84164	381	DEAF1	10522	LacZ4							1
1839	103	ASC1p100	84164	502	ELAC2	60528	LacZ4							1
1840	103	ASC1p100	84164	535	FAF1	11124	LacZ4							1
1841	103	ASC1p100	84164	679	GFER	2671	LacZ4							1
1842	103	ASC1p100	84164	830	IGSF9	57549	LacZ4							1
1843	103	ASC1p100	84164	987	LPL	4023	LacZ4							1
1844	103	ASC1p100	84164	1198	NS	26354	LacZ4							1
1845	103	ASC1p100	84164	1287	PIK3CD	5293	LacZ4							1
1846	113	ATP5C1	509	216	CA12	771	SD4		Y2H:40					1
1847	113	ATP5C1	509	409	DKFZP564O123	25978	SD4					MIPS:22|MIPS:31		1
1848	114	ATP5C1	509	447	DPP3	10072	LacZ4	Bdg:neg						1
1849	113	ATP5C1	509	484	EGFR	1956	SD4		HPRD:22|Y2H:40					1
1850	113	ATP5C1	509	854	ITIH2	3698	LacZ4	Bdg:pos						1
1851	113	ATP5C1	509	1159	NDUFB3	4709	SD4						GO:0006119	1
1852	114	ATP5C1	509	1176	NGEF	25791	LacZ4	Bdg:neg						1
1853	113	ATP5C1	509	1210	OBDPF	54857	SD4		Y2H:40					1
1854	116	ATP5J2	9551	90	ARL10C	55207	LacZ4							1
1855	116	ATP5J2	9551	226	CAPNS1	826	LacZ4							1
1856	116	ATP5J2	9551	989	LPP	4026	LacZ4							1
1857	116	ATP5J2	9551	1375	PRPF4	9128	LacZ4							1
1858	116	ATP5J2	9551	1421	PVRL2	5819	LacZ4							1
1859	116	ATP5J2	9551	1903	ZFPL1	7542	LacZ4							1
1860	123	ATPIF1	93974	286	CHD3	1107	SD4			GIOT:22				1
1861	137	BAC86254		438	DNCLI2	1783	LacZ4	Bdg:neg						1
1862	141	BAIAP2	10458	174	C14orf1	11161	SD4		HPRD:21|HPRD:22					1
1863	146	BAT3	7917	1461	RCN2	5955	LacZ4							1
1864	149	BC008967	89927	509	ENO2	2026	SD4			GIOT:22				1
1865	150	BCAR1	9564	461	E2F2	1870	LacZ4							1
1866	150	BCAR1	9564	482	EFS	10278	SD4		HPRD:12|HPRD:13					1
1867	157	BLMH	642	1804	TRIO	7204	SD4			GIOT:13				1
1868	161	BOC	91653	1476	RIF1	55791	LacZ4							1
1869	162	BRD1	23774	1872	VIM	7431	SD4	Memb:neg	HPRD:31|Y2H:40					1
1870	165	BRIX	55299	1830	UBA2	10054	LacZ4							1
1871	165	BRIX	55299	1853	UNC119	9094	SD4		HPRD:22|Y2H:40					1
1872	169	C10orf4	118924	36	ADPRHL2	54936	SD4		Y2H:40					1
1873	169	C10orf4	118924	206	C7orf25	79020	SD4		Y2H:40					1
1874	169	C10orf4	118924	1210	OBDPF	54857	SD4		Y2H:40					1
1875	169	C10orf4	118924	990	LPPR4	9890	SD4		Y2H:40					1
1876	169	C10orf4	118924	1826	TXNL2	10539	SD4		Y2H:40					1
1877	169	C10orf4	118924	1877	VPS29	51699	SD4		Y2H:40					1
1878	172	C11orf1	64776	1580	SETDB1	9869	LacZ4							1
1879	181	C19orf10	56005	145	BAT3	7917	LacZ4							1
1880	182	C19orf14	284403	182	C19orf14	284403	LacZ4	Bdg:pos						1
1881	185	C1orf6	56893	77	APPBP1	8883	LacZ4							1
1882	194	C2F	10436	608	FLJ20551	54977	SD4			GIOT:22				1
1883	194	C2F	10436	875	KHDRBS1	10657	LacZ4							1
1884	199	C5orf13	9315	1063	MGC15730	84966	LacZ4							1
1885	200	C6orf167	253714	549	FBXW7	55294	LacZ4							1
1886	204	C7orf19	80228	284	CGI-125	51003	SD4		Y2H:40					1
1887	205	C7orf20	51608	266	CDKN1A	1026	SD4		HPRD:22|HPRD:31|Y2H:40					1
1888	205	C7orf20	51608	1369	PRKCSH	5589	SD4		HPRD:22					1
1889	207	C7orf26	79034	42	AK5	26289	LacZ4							1
1890	209	C9orf25	203259	1254	PDE6D	5147	LacZ4							1
1891	209	C9orf25	203259	1326	POLA2	23649	LacZ4							1
1892	214	C9orf82	79886	1892	XRCC4	7518	SD4		Y2H:40					1
1893	218	CA8	767	994	LRRN4	4034	LacZ4							1
1894	220	CACNB4	785	1732	TBL3	10607	SD4		Y2H:40					1
1895	224	CALM2	805	1107	MRPL20	55052	SD4			GIOT:22				1
1896	224	CALM2	805	1140	MYO6	4646	LacZ4							1
1897	227	CAPZB	832	1107	MRPL20	55052	SD4		Y2H:40					1
1898	228	CARHSP1	23589	1688	STC2	8614	LacZ4							1
1899	229	CASP6	839	286	CHD3	1107	LacZ4							1
1900	233	CBFB	865	291	CHGB	1114	LacZ4							1
1901	237	CBX1	10951	1495	RPL12	6136	SD4			GIOT:13				1
1902	244	CCL7	6354	554	FEZ1	9638	LacZ4							1
1903	248	CCT3	7203	488	EIF2B2	8892	SD4					MIPS:13		1
1904	249	CCT5	22948	1730	TBC1D17	79735	SD4	Bdg:pos|Memb:pos	Y2H:40					1
1905	252	CD58	965	431	DNAJA1	3301	LacZ4							1
1906	253	CD81	975	425	DLG5	9231	SD4		Y2H:40					1
1907	259	CDCA5	113130	658	G22P1	2547	LacZ4							1
1908	263	CDK5RAP2	55755	1686	STARD9	57519	SD4	Bdg:pos		GIOT:21				1
1909	265	CDK5RAP3	80279	341	CRMP1	1400	SD4			GIOT:22				1
1910	267	CDKN1A	1026	696	GNB2L1	10399	SD4		HPRD:13					1
1911	267	CDKN1A	1026	744	HDAC11	79885	LacZ4							1
1912	272	CELSR1	9620	1379	PSAP	5660	LacZ4							1
1913	276	CENTA2	55803	474	EEF1G	1937	LacZ4	Memb:pos						1
1914	278	CENTD2	116985	658	G22P1	2547	LacZ4	Memb:pos						1
1915	282	CGA	1081	1409	PTN	5764	LacZ4							1
1916	289	CHFR	55743	475	EEF1G	1937	LacZ4							1
1917	292	CHN1	1123	725	GTF3C1	2975	LacZ4							1
1918	292	CHN1	1123	1532	RPS3A	6189	LacZ4							1
1919	299	CIDEA	1149	1907	ZNF145	7704	LacZ4							1
1920	315	COL9A2	1298	198	C4orf14	84273	SD4		Y2H:40					1
1921	324	COPS7A	50813	1340	PPBP	5473	SD4		Y2H:40					1
1922	325	COQ6	51004	1908	ZNF145	7704	LacZ4							1
1923	327	COX17	10063	408	DKFZP564O0523	84060	SD4		HPRD:31|Y2H:40					1
1924	327	COX17	10063	1340	PPBP	5473	SD4		Y2H:40					1
1925	330	CPE	1363	1491	ROBO2	6092	LacZ4							1
1926	331	CPNE3	8895	1424	QARS	5859	LacZ4							1
1927	332	CPNE6	9362	42	AK5	26289	LacZ4							1
1928	344	CSE1L	1434	626	FLJ23375	80021	LacZ4							1
1929	344	CSE1L	1434	774	HNRPL	3191	SD4			GIOT:12|GIOT:13				1
1930	349	CTSE	1510	145	BAT3	7917	LacZ4							1
1931	351	CUGBP1	10658	1340	PPBP	5473	SD4		Y2H:40					1
1932	352	CUTL1	1523	156	BIN1	274	SD4		HPRD:13					1
1933	352	CUTL1	1523	502	ELAC2	60528	SD4		HPRD:13					1
1934	352	CUTL1	1523	1465	RECQL5	9400	SD4		HPRD:22					1
1935	354	CWF19L1	55280	1784	TOM1L1	10040	LacZ4							1
1936	355	CXCL13	10563	475	EEF1G	1937	LacZ4							1
1937	356	D1S155E	7812	855	ITM1	3703	LacZ4	Bdg:pos						1
1938	358	DAP	1611	1580	SETDB1	9869	LacZ4							1
1939	363	DC6	56943	1044	MCM3AP	8888	LacZ4							1
1940	371	DDR1	780	779	HPRP8BP	9410	LacZ4							1
1941	375	DDX19	11269	365	DCK	1633	SD4		Y2H:40					1
1942	375	DDX19	11269	693	GNB2L1	10399	SD4		Y2H:40					1
1943	375	DDX19	11269	1891	XPO7	23039	SD4						GO:0005643|GO:0051168	1
1944	376	DDX24	57062	154	BCS1L	617	SD4						GO:0017111	1
1945	376	DDX24	57062	443	DNMT2	1787	SD4		HPRD:31|Y2H:40					1
1946	376	DDX24	57062	495	EIF3S6	3646	SD4		Y2H:40					1
1947	376	DDX24	57062	600	FLJ20345	54903	LacZ4							1
1948	376	DDX24	57062	806	HSPCB	3326	SD4			GIOT:22				1
1949	376	DDX24	57062	852	ITGB3BP	23421	SD4		HPRD:13					1
1950	376	DDX24	57062	1225	PAFAH1B3	5050	SD4		HPRD:31|Y2H:40					1
1951	376	DDX24	57062	1794	TPI1	7167	SD4		Y2H:40					1
1952	376	DDX24	57062	1869	VDAC3	7419	SD4			GIOT:22				1
1953	379	DDX49	54555	729	HAP1	9001	LacZ4							1
1954	380	DDX56	54606	1863	USP33	23032	LacZ4							1
1955	387	DFNA5	1687	1409	PTN	5764	LacZ4							1
1956	388	DGKD	8527	730	HAX1	10456	LacZ4							1
1957	388	DGKD	8527	1063	MGC15730	84966	LacZ4							1
1958	392	DHX34	9704	1326	POLA2	23649	LacZ4							1
1959	395	DKFZp434B227	84223	145	BAT3	7917	LacZ4							1
1960	396	DKFZp434D1428	84213	286	CHD3	1107	LacZ4							1
1961	397	DKFZP434G072	84103	1818	TUBA1	7277	LacZ4							1
1962	400	DKFZP434J154	26100	323	COPS6	10980	LacZ4							1
1963	403	DKFZP564B167	25874	1519	RPLP1	6176	SD4			GIOT:22|GIOT:13				1
1964	410	DKFZP566F0546	26150	1301	PJA1	64219	LacZ4							1
1965	411	DKFZP566F0546	26150	1500	RPL18A	6142	SD4			GIOT:13				1
1966	417	DKFZp761A132	84256	1580	SETDB1	9869	LacZ4							1
1967	419	DKFZp761P0423	157285	291	CHGB	1114	LacZ4							1
1968	419	DKFZp761P0423	157285	1379	PSAP	5660	LacZ4							1
1969	421	DKFZp762E1312	55355	840	IMMT	10989	LacZ4							1
1970	422	DKFZp762F135		362	DBN1	1627	LacZ4							1
1971	422	DKFZp762F135		978	LOC51252	51252	LacZ4							1
1972	422	DKFZp762F135		1905	ZIC4	84107	LacZ4							1
1973	424	DLEU1	10301	11	ABCD4	5826	SD4			GIOT:22|GIOT:31				1
1974	424	DLEU1	10301	14	ABCF3	55324	SD4		Y2H:40					1
1975	424	DLEU1	10301	677	GDF9	2661	SD4		HPRD:31|Y2H:40					1
1976	424	DLEU1	10301	1053	MDS025	60492	SD4		Y2H:40					1
1977	434	DNAJB9	4189	583	FLJ11149	55312	SD4		Y2H:40					1
1978	434	DNAJB9	4189	1615	SLC16A8	23539	SD4		Y2H:40					1
1979	437	DNCL1	8655	436	DNCL1	8655	SD4	PMID:10426949					GO:0030286|GO:0007017	1
1980	439	DNM1	1759	102	ASB13	79754	LacZ4							1
1981	439	DNM1	1759	1293	PIN4	5303	SD4		HPRD:22|HPRD:13|Y2H:40					1
1982	441	DNM2	1785	144	BAT1	7919	SD4						GO:0017111	1
1983	442	DNMT1	1786	1470	RFP	5987	SD4						GO:0006355	1
1984	446	DPM1	8813	1908	ZNF145	7704	LacZ4							1
1985	449	DPPA4	55211	1872	VIM	7431	LacZ4							1
1986	450	DPT	1805	145	BAT3	7917	LacZ4							1
1987	451	DPYSL4	10570	1596	SH3GL3	6457	LacZ4							1
1988	454	DRG1	4733	226	CAPNS1	826	LacZ4							1
1989	457	DUSP11	8446	1424	QARS	5859	LacZ4							1
1990	458	DUSP12	11266	1042	MBD6	114785	LacZ4	Bdg:neg						1
1991	464	ECHS1	1892	236	CBWD2	150472	LacZ4							1
1992	465	EDN1	1906	145	BAT3	7917	SD4		Y2H:40					1
1993	471	EEF1D	1936	251	CD48	962	LacZ4							1
1994	480	EFNA1	1942	959	LOC222019	222019	SD4		Y2H:30|Y2H:40					1
1995	480	EFNA1	1942	1340	PPBP	5473	SD4		Y2H:40					1
1996	483	EGFL6	25975	1594	SH3GL2	6456	SD4		HPRD:22|Y2H:40					1
1997	486	EGR2	1959	22	ACP5	54	SD4		Y2H:40					1
1998	489	EIF2B3	8891	1688	STC2	8614	LacZ4	Memb:pos						1
1999	491	EIF2S2	8894	1310	PLEKHM1	9842	SD4		Y2H:40					1
2000	495	EIF3S6	3646	729	HAP1	9001	LacZ4							1
2001	510	ENO2	2026	203	C6orf47	57827	LacZ4							1
2002	510	ENO2	2026	785	HSF1	3297	LacZ4							1
2003	510	ENO2	2026	834	IL17B	27190	LacZ4							1
2004	510	ENO2	2026	1163	NDUFS7	374291	LacZ4							1
2005	510	ENO2	2026	1603	SIAT4B	6483	LacZ4							1
2006	510	ENO2	2026	1606	SIGIRR	59307	LacZ4							1
2007	510	ENO2	2026	1836	UBE2C	11065	LacZ4							1
2008	516	EPB49	2039	1374	PROCR	10544	LacZ4							1
2009	521	EPS8	2059	435	DNALI1	7802	SD4				WI5:13			1
2010	527	ETHE1	23474	1063	MGC15730	84966	SD4		Y2H:40					1
2011	529	EZH2	2146	110	ATP1A1	476	SD4			GIOT:22|GIOT:31				1
2012	529	EZH2	2146	889	KIAA0980	22981	LacZ4							1
2013	529	EZH2	2146	1390	PSMB6	5694	SD4		HPRD:22					1
2014	529	EZH2	2146	1463	REC14	80349	LacZ4							1
2015	529	EZH2	2146	1521	RPN2	6185	LacZ4							1
2016	529	EZH2	2146	1889	WSB2	55884	LacZ4	Bdg:pos						1
2017	530	F10	2159	1368	PRKAB1	5564	SD4			GIOT:13				1
2018	539	FAU	2197	323	COPS6	10980	SD4			GIOT:22				1
2019	541	FBL	2091	1730	TBC1D17	79735	SD4		HPRD:31					1
2020	544	FBP2	8789	286	CHD3	1107	SD4					MIPS:22		1
2021	545	FBXL12	54850	654	FXYD3	5349	LacZ4							1
2022	548	FBXO34	55030	1613	SKP1A	6500	LacZ4							1
2022	1613	SKP1A	6500	548	FBXO34	55030	LacZ4							1
2023	551	FCHO1	23149	1908	ZNF145	7704	LacZ4							1
2024	556	FGFR3	2261	183	C1orf16	9887	LacZ4							1
2025	556	FGFR3	2261	622	FLJ22624	79866	LacZ4							1
2026	556	FGFR3	2261	631	FLJ33084	149483	LacZ4							1
2027	556	FGFR3	2261	736	HBZ	3050	LacZ4							1
2028	556	FGFR3	2261	775	HNRPL	3191	LacZ4							1
2029	556	FGFR3	2261	1162	NDUFS6	4726	LacZ4							1
2030	556	FGFR3	2261	1483	RNF130	55819	LacZ4							1
2031	558	FKBP2	2286	145	BAT3	7917	LacZ4							1
2032	560	FKBPL	63943	1853	UNC119	9094	LacZ4							1
2033	571	FLJ10350	55700	72	APOA1	335	LacZ4							1
2034	579	FLJ10916	55258	1908	ZNF145	7704	LacZ4							1
2035	580	FLJ10925	55262	580	FLJ10925	55262	LacZ4							1
